address_id,name,lat,lon,building_matched,structure_hint,hint_confidence,class_source,matched_radius_m
addr_307,1252,46.81446299890687,-100.8143500004055,False,UNRESOLVED,0.0,NONE,
addr_308,1204,46.81549799876889,-100.8122480001328,False,UNRESOLVED,0.0,NONE,
addr_309,1112,46.81705099911299,-100.8135379997455,False,UNRESOLVED,0.0,NONE,
addr_310,1300,46.8197229990142,-100.8131689996745,False,UNRESOLVED,0.0,NONE,
addr_311,1136,46.81821799905235,-100.8132699999569,False,UNRESOLVED,0.0,NONE,
addr_312,1024,46.81599799895808,-100.8149160001199,False,UNRESOLVED,0.0,NONE,
addr_313,1237,46.81366499875472,-100.8145839998589,False,UNRESOLVED,0.0,NONE,
addr_314,1014,46.81844799888975,-100.8064629997218,False,UNRESOLVED,0.0,NONE,
addr_315,1205,46.8158259991028,-100.8122709996991,False,UNRESOLVED,0.0,NONE,
addr_316,1249,46.81902699909068,-100.8123860002251,False,UNRESOLVED,0.0,NONE,
addr_317,1256,46.81463699928585,-100.8143649995758,False,UNRESOLVED,0.0,NONE,
addr_318,804,46.81367099903581,-100.8123090002322,False,UNRESOLVED,0.0,NONE,
addr_319,1243,46.81964499916896,-100.8113040001266,False,UNRESOLVED,0.0,NONE,
addr_320,1257,46.81978199920027,-100.8123860002251,False,UNRESOLVED,0.0,NONE,
addr_321,1225,46.81802799892566,-100.8120299996746,False,UNRESOLVED,0.0,NONE,
addr_322,1110,46.81712199894999,-100.8150230002501,False,UNRESOLVED,0.0,NONE,
addr_323,1200,46.81791999882619,-100.8114489998916,False,UNRESOLVED,0.0,NONE,
addr_324,1221,46.81516999889335,-100.8136110004387,False,UNRESOLVED,0.0,NONE,
addr_325,1218,46.81461699891052,-100.8134010003764,False,UNRESOLVED,0.0,NONE,
addr_326,1208,46.81446199928463,-100.8128859998173,False,UNRESOLVED,0.0,NONE,
addr_327,1209,46.8150899987552,-100.8127219997858,False,UNRESOLVED,0.0,NONE,
addr_328,1117,46.81724599931505,-100.8128869996422,False,UNRESOLVED,0.0,NONE,
addr_329,1255,46.81925599900811,-100.8124160003623,False,UNRESOLVED,0.0,NONE,
addr_330,1226,46.81781599920845,-100.8149560003029,False,UNRESOLVED,0.0,NONE,
addr_331,1020,46.81584299900933,-100.8149470000821,False,UNRESOLVED,0.0,NONE,
addr_332,1254,46.81940299902362,-100.8143500004055,False,UNRESOLVED,0.0,NONE,
addr_333,1009,46.81525399918699,-100.814246999575,False,UNRESOLVED,0.0,NONE,
addr_334,1202,46.81538799929596,-100.8119130003971,False,UNRESOLVED,0.0,NONE,
addr_335,1148,46.81344999889753,-100.8116070000753,False,UNRESOLVED,0.0,NONE,
addr_336,917,46.81506799932646,-100.8113710000738,False,UNRESOLVED,0.0,NONE,
addr_337,1130,46.8135489989271,-100.8101960000889,False,UNRESOLVED,0.0,NONE,
addr_338,1214,46.81735699885887,-100.8119619999026,False,UNRESOLVED,0.0,NONE,
addr_339,1210,46.81726799908223,-100.8117450001676,False,UNRESOLVED,0.0,NONE,
addr_340,1218,46.81832699933314,-100.8112039996692,False,UNRESOLVED,0.0,NONE,
addr_341,1236,46.81894199900469,-100.8097659999186,False,UNRESOLVED,0.0,NONE,
addr_342,1200,46.81657799930399,-100.8117069996345,False,UNRESOLVED,0.0,NONE,
addr_343,1225,46.81432699908784,-100.8138120002802,False,UNRESOLVED,0.0,NONE,
addr_344,1217,46.81513999893232,-100.8133090003149,False,UNRESOLVED,0.0,NONE,
addr_345,1012,46.81545599882904,-100.815063000433,False,UNRESOLVED,0.0,NONE,
addr_346,1205,46.81406499901842,-100.8125669999751,False,UNRESOLVED,0.0,NONE,
addr_347,1254,46.8192439990769,-100.8130719995901,False,UNRESOLVED,0.0,NONE,
addr_348,1004,46.81504999894888,-100.8150099998313,False,UNRESOLVED,0.0,NONE,
addr_349,1246,46.81908999880017,-100.8148669997161,False,UNRESOLVED,0.0,NONE,
addr_350,1239,46.81842899886566,-100.8143010000017,False,UNRESOLVED,0.0,NONE,
addr_351,1131,46.81295799927017,-100.8100970003547,False,UNRESOLVED,0.0,NONE,
addr_352,717,46.81255899903747,-100.8041949997677,False,UNRESOLVED,0.0,NONE,
addr_353,1167,46.81238899918539,-100.8118580001455,False,UNRESOLVED,0.0,NONE,
addr_354,729,46.81296899910986,-100.8116000004026,False,UNRESOLVED,0.0,NONE,
addr_355,1145,46.81305699897587,-100.8112849998601,False,UNRESOLVED,0.0,NONE,
addr_356,1146,46.81221799913201,-100.810379000387,False,UNRESOLVED,0.0,NONE,
addr_357,900,46.81218399886606,-100.803599999741,False,UNRESOLVED,0.0,NONE,
addr_358,1129,46.81220199897337,-100.8097380003295,False,UNRESOLVED,0.0,NONE,
addr_359,1225,46.81329899878712,-100.8138979995956,False,UNRESOLVED,0.0,NONE,
addr_360,1217,46.81314199914286,-100.8133960003535,False,UNRESOLVED,0.0,NONE,
addr_361,830,46.81290099889121,-100.8036919998025,False,UNRESOLVED,0.0,NONE,
addr_362,1139,46.81303299880311,-100.8107180003207,False,UNRESOLVED,0.0,NONE,
addr_363,1141,46.81175799928125,-100.8104320000905,False,UNRESOLVED,0.0,NONE,
addr_364,1221,46.81318099887801,-100.8136470004237,False,UNRESOLVED,0.0,NONE,
addr_365,1211,46.81304699880275,-100.8128289999159,False,UNRESOLVED,0.0,NONE,
addr_366,1150,46.81262599880262,-100.8107380004122,False,UNRESOLVED,0.0,NONE,
addr_367,1135,46.81296199910036,-100.8104170000218,False,UNRESOLVED,0.0,NONE,
addr_368,1101,46.81075999902056,-100.8083649999779,False,UNRESOLVED,0.0,NONE,
addr_369,720,46.81285899876742,-100.8051150003828,False,UNRESOLVED,0.0,NONE,
addr_370,1134,46.81200799920709,-100.8099290001252,False,UNRESOLVED,0.0,NONE,
addr_371,1213,46.81307299888014,-100.8131340004127,False,UNRESOLVED,0.0,NONE,
addr_372,1121,46.81123699893282,-100.8094860004344,False,UNRESOLVED,0.0,NONE,
addr_373,1110,46.81145999891383,-100.8086300002918,False,UNRESOLVED,0.0,NONE,
addr_374,1118,46.81158799935648,-100.8088379998059,False,UNRESOLVED,0.0,NONE,
addr_375,1161,46.81221199930362,-100.8114079998837,False,UNRESOLVED,0.0,NONE,
addr_376,1163,46.81226899918326,-100.8116559995808,False,UNRESOLVED,0.0,NONE,
addr_377,1157,46.81212899884235,-100.8112580000959,False,UNRESOLVED,0.0,NONE,
addr_378,1129,46.81149199905303,-100.8098370000637,False,UNRESOLVED,0.0,NONE,
addr_379,1171,46.81249399912128,-100.8120430000934,False,UNRESOLVED,0.0,NONE,
addr_380,1122,46.81169099904956,-100.8090739998075,False,UNRESOLVED,0.0,NONE,
addr_381,1006,46.81219499886404,-100.8052369996832,False,UNRESOLVED,0.0,NONE,
addr_382,1126,46.81180599890958,-100.8093190000298,False,UNRESOLVED,0.0,NONE,
addr_383,835,46.81353399880391,-100.804413000226,False,UNRESOLVED,0.0,NONE,
addr_384,1117,46.81125899931389,-100.8092289996181,False,UNRESOLVED,0.0,NONE,
addr_385,1125,46.81139199924644,-100.8096250003516,False,UNRESOLVED,0.0,NONE,
addr_386,1024,46.812394998994,-100.8058230003875,False,UNRESOLVED,0.0,NONE,
addr_387,1162,46.81264899888625,-100.811401000211,False,UNRESOLVED,0.0,NONE,
addr_388,1153,46.81195099905082,-100.8110959997142,False,UNRESOLVED,0.0,NONE,
addr_389,1144,46.81262599880262,-100.8104630000526,False,UNRESOLVED,0.0,NONE,
addr_390,1145,46.81177099932571,-100.8106920003815,False,UNRESOLVED,0.0,NONE,
addr_391,1137,46.81167499934892,-100.8102449995944,False,UNRESOLVED,0.0,NONE,
addr_392,1127,46.81296499928018,-100.8101040000274,False,UNRESOLVED,0.0,NONE,
addr_393,1156,46.81262599880262,-100.8110200004445,False,UNRESOLVED,0.0,NONE,
addr_394,1133,46.81158299913357,-100.8100529999738,False,UNRESOLVED,0.0,NONE,
addr_395,1132,46.81262199894744,-100.8098980001631,False,UNRESOLVED,0.0,NONE,
addr_396,1113,46.81106199893431,-100.8090820002034,False,UNRESOLVED,0.0,NONE,
addr_397,705,46.81218499914542,-100.8046269995879,False,UNRESOLVED,0.0,NONE,
addr_398,916,46.81224099877532,-100.8042369996005,False,UNRESOLVED,0.0,NONE,
addr_399,904,46.81223699889157,-100.803855999834,False,UNRESOLVED,0.0,NONE,
addr_400,1229,46.81338299892938,-100.8141689997572,False,UNRESOLVED,0.0,NONE,
addr_401,1016,46.81224099877532,-100.8054889995783,False,UNRESOLVED,0.0,NONE,
addr_402,726,46.812861998953,-100.8122330000642,False,UNRESOLVED,0.0,NONE,
addr_403,1205,46.81303399906671,-100.812563999602,False,UNRESOLVED,0.0,NONE,
addr_404,1105,46.81088299899671,-100.8086779999723,False,UNRESOLVED,0.0,NONE,
addr_405,1109,46.81107899911725,-100.8087909999502,False,UNRESOLVED,0.0,NONE,
addr_406,1175,46.81263399912684,-100.8126370002953,False,UNRESOLVED,0.0,NONE,
addr_407,1149,46.81189999931284,-100.8108249995525,False,UNRESOLVED,0.0,NONE,
addr_408,831,46.81351499888783,-100.8052529995768,False,UNRESOLVED,0.0,NONE,
addr_409,1002,46.812171999201,-100.8049930001841,False,UNRESOLVED,0.0,NONE,
addr_410,714,46.81250399878246,-100.8051530000177,False,UNRESOLVED,0.0,NONE,
addr_411,723,46.812861998953,-100.8044509998608,False,UNRESOLVED,0.0,NONE,
addr_412,1141,46.81304599915417,-100.8109839995612,False,UNRESOLVED,0.0,NONE,
addr_413,1138,46.81262199894744,-100.8101810000203,False,UNRESOLVED,0.0,NONE,
addr_414,1201,46.81306099879869,-100.8122330000642,False,UNRESOLVED,0.0,NONE,
addr_415,915,46.81458699925577,-100.8088899996845,False,UNRESOLVED,0.0,NONE,
addr_416,923,46.81477499878334,-100.8093249998776,False,UNRESOLVED,0.0,NONE,
addr_417,1114,46.81261799909196,-100.809021000104,False,UNRESOLVED,0.0,NONE,
addr_418,1115,46.81342199910452,-100.8090670001348,False,UNRESOLVED,0.0,NONE,
addr_419,1032,46.81526899883044,-100.8080429997626,False,UNRESOLVED,0.0,NONE,
addr_420,922,46.81477399916689,-100.8070569999236,False,UNRESOLVED,0.0,NONE,
addr_421,1003,46.81495699936099,-100.8095290000921,False,UNRESOLVED,0.0,NONE,
addr_422,1119,46.8132679987527,-100.809305999611,False,UNRESOLVED,0.0,NONE,
addr_423,1024,46.81532899920655,-100.8074679998273,False,UNRESOLVED,0.0,NONE,
addr_424,1103,46.81400299920006,-100.8086470000102,False,UNRESOLVED,0.0,NONE,
addr_425,901,46.81357199923081,-100.8068920000672,False,UNRESOLVED,0.0,NONE,
addr_426,1106,46.81393399881244,-100.8094410002286,False,UNRESOLVED,0.0,NONE,
addr_427,919,46.81467799901761,-100.8090739998075,False,UNRESOLVED,0.0,NONE,
addr_428,1107,46.81379199923301,-100.8087890003004,False,UNRESOLVED,0.0,NONE,
addr_429,1110,46.81380499878583,-100.8096079997348,False,UNRESOLVED,0.0,NONE,
addr_430,1033,46.81551599899651,-100.8082689997184,False,UNRESOLVED,0.0,NONE,
addr_431,1016,46.81547499928891,-100.8069759997328,False,UNRESOLVED,0.0,NONE,
addr_432,1123,46.81318899911967,-100.8095619997041,False,UNRESOLVED,0.0,NONE,
addr_433,1100,46.81416299890287,-100.8092649996032,False,UNRESOLVED,0.0,NONE,
addr_434,1111,46.81359399927155,-100.8089559998067,False,UNRESOLVED,0.0,NONE,
addr_435,1029,46.81566599881498,-100.8081740001822,False,UNRESOLVED,0.0,NONE,
addr_436,1028,46.81519799900581,-100.8077530002327,False,UNRESOLVED,0.0,NONE,
addr_437,1020,46.81548299918932,-100.8072310000009,False,UNRESOLVED,0.0,NONE,
addr_438,1126,46.81262199894744,-100.8096239996284,False,UNRESOLVED,0.0,NONE,
addr_439,1101,46.81430399910705,-100.8096010000621,False,UNRESOLVED,0.0,NONE,
addr_440,1009,46.8151739991738,-100.8096010000621,False,UNRESOLVED,0.0,NONE,
addr_441,1064,46.81332199919774,-100.8068760001736,False,UNRESOLVED,0.0,NONE,
addr_442,1118,46.81365799883582,-100.8097070003674,False,UNRESOLVED,0.0,NONE,
addr_443,926,46.8150079992739,-100.806893999717,False,UNRESOLVED,0.0,NONE,
addr_444,1120,46.81263399912684,-100.8093409997712,False,UNRESOLVED,0.0,NONE,
addr_445,1058,46.81308999904221,-100.8068000000057,False,UNRESOLVED,0.0,NONE,
addr_446,1309,46.82034292618914,-100.8150275412338,False,UNRESOLVED,0.0,NONE,
addr_447,Excluded: Private Property,46.81447298344736,-100.8047895488402,False,UNRESOLVED,0.0,NONE,
addr_448,Excluded: Private Property,46.81395534027614,-100.804843193534,False,UNRESOLVED,0.0,NONE,
addr_449,Excluded: Private Property,46.81303752119931,-100.8038990560856,False,UNRESOLVED,0.0,NONE,
addr_450,Excluded: School,46.81709599837121,-100.8123426502244,False,UNRESOLVED,0.0,NONE,
addr_451,,46.8171510000773,-100.8104639998775,False,UNRESOLVED,0.0,NONE,
addr_452,,46.80985099981825,-100.8049399995823,False,UNRESOLVED,0.0,NONE,
addr_453,,46.8156720001023,-100.807594000224,False,UNRESOLVED,0.0,NONE,
addr_454,,46.81577000013205,-100.8154190000852,False,UNRESOLVED,0.0,NONE,
addr_455,,46.81155399992182,-100.8096350003973,False,UNRESOLVED,0.0,NONE,
addr_456,,46.81499999991757,-100.8062140001997,False,UNRESOLVED,0.0,NONE,
addr_457,,46.81434200021937,-100.8120959997969,False,UNRESOLVED,0.0,NONE,
addr_458,,46.81694000016697,-100.8052380004065,False,UNRESOLVED,0.0,NONE,
addr_459,,46.81283900019005,-100.802609999704,False,UNRESOLVED,0.0,NONE,
addr_460,,46.81481899971578,-100.8117230004263,False,UNRESOLVED,0.0,NONE,
addr_461,,46.81615999989846,-100.8067010002714,False,UNRESOLVED,0.0,NONE,
addr_462,,46.8130750000206,-100.8039389996747,False,UNRESOLVED,0.0,NONE,
addr_463,,46.81893999992677,-100.8126389999451,False,UNRESOLVED,0.0,NONE,
addr_464,,46.81883699997853,-100.8101030002025,False,UNRESOLVED,0.0,NONE,
addr_465,,46.81389599987092,-100.8134540000799,False,UNRESOLVED,0.0,NONE,
addr_466,,46.81391799977908,-100.8135749995554,False,UNRESOLVED,0.0,NONE,
addr_467,,46.81248400007308,-100.8054910001265,False,UNRESOLVED,0.0,NONE,
addr_468,,46.8157079998203,-100.8074560001318,False,UNRESOLVED,0.0,NONE,
addr_469,,46.81361099988367,-100.8065339998669,False,UNRESOLVED,0.0,NONE,
addr_470,,46.81348900025365,-100.8057580000902,False,UNRESOLVED,0.0,NONE,
addr_471,,46.8175810000761,-100.8120680002078,False,UNRESOLVED,0.0,NONE,
addr_472,,46.8111989999301,-100.8088279997602,False,UNRESOLVED,0.0,NONE,
addr_473,,46.81809099980566,-100.8137269998913,False,UNRESOLVED,0.0,NONE,
addr_474,,46.81921199986202,-100.8088110000417,False,UNRESOLVED,0.0,NONE,
addr_475,,46.81313900020251,-100.8120330000477,False,UNRESOLVED,0.0,NONE,
addr_476,,46.81974199981049,-100.8145660003156,False,UNRESOLVED,0.0,NONE,
addr_477,,46.81822800010812,-100.8115889996337,False,UNRESOLVED,0.0,NONE,
addr_478,,46.81962600018252,-100.8082429997792,False,UNRESOLVED,0.0,NONE,
addr_479,,46.81417699983782,-100.8124459996013,False,UNRESOLVED,0.0,NONE,
addr_480,,46.81689599974047,-100.8066109998598,False,UNRESOLVED,0.0,NONE,
addr_481,,46.81865500023826,-100.8060869999781,False,UNRESOLVED,0.0,NONE,
addr_482,,46.81400400006038,-100.8062250000704,False,UNRESOLVED,0.0,NONE,
addr_483,,46.81360599984886,-100.8054860001036,False,UNRESOLVED,0.0,NONE,
addr_484,,46.81901899971753,-100.8093190000298,False,UNRESOLVED,0.0,NONE,
addr_485,,46.8111099997986,-100.8086260000938,False,UNRESOLVED,0.0,NONE,
addr_486,,46.81470499976853,-100.8004549997279,False,UNRESOLVED,0.0,NONE,
addr_487,,46.8153519999785,-100.8048430003963,False,UNRESOLVED,0.0,NONE,
addr_488,,46.8179840000042,-100.8137760002951,False,UNRESOLVED,0.0,NONE,
addr_489,,46.81464100022069,-100.8061289998109,False,UNRESOLVED,0.0,NONE,
addr_490,,46.81581499984748,-100.8099600000873,False,UNRESOLVED,0.0,NONE,
addr_491,,46.81326699972309,-100.8098079997514,False,UNRESOLVED,0.0,NONE,
addr_492,,46.81737700005933,-100.8059940000917,False,UNRESOLVED,0.0,NONE,
addr_493,,46.81226499991634,-100.8112480000501,False,UNRESOLVED,0.0,NONE,
addr_494,,46.81481699986979,-100.804156000308,False,UNRESOLVED,0.0,NONE,
addr_495,,46.81619599990452,-100.813080999811,False,UNRESOLVED,0.0,NONE,
addr_496,,46.81423499972042,-100.8147329998218,False,UNRESOLVED,0.0,NONE,
addr_497,,46.81489699979934,-100.8138440000672,False,UNRESOLVED,0.0,NONE,
addr_498,,46.81885599985849,-100.8101030002025,False,UNRESOLVED,0.0,NONE,
addr_499,,46.8134210000777,-100.8098959996149,False,UNRESOLVED,0.0,NONE,
addr_500,,46.81331299994706,-100.8064279995617,False,UNRESOLVED,0.0,NONE,
addr_501,,46.81333800025276,-100.8120930003222,False,UNRESOLVED,0.0,NONE,
addr_502,,46.81375699971206,-100.811805000442,False,UNRESOLVED,0.0,NONE,
addr_503,,46.81680800000894,-100.8078319998754,False,UNRESOLVED,0.0,NONE,
addr_504,,46.81307699993134,-100.8040990004066,False,UNRESOLVED,0.0,NONE,
addr_505,,46.81862400021769,-100.8064350001327,False,UNRESOLVED,0.0,NONE,
addr_506,,46.81853200021015,-100.8128289999159,False,UNRESOLVED,0.0,NONE,
addr_507,,46.81428500007773,-100.8109960001551,False,UNRESOLVED,0.0,NONE,
addr_508,,46.81419999987293,-100.8054619998141,False,UNRESOLVED,0.0,NONE,
addr_509,,46.81998599992804,-100.8099230002774,False,UNRESOLVED,0.0,NONE,
addr_510,,46.81781899973222,-100.8147019998597,False,UNRESOLVED,0.0,NONE,
addr_511,,46.81934199997341,-100.8133019997439,False,UNRESOLVED,0.0,NONE,
addr_512,,46.81164299993342,-100.8098360002388,False,UNRESOLVED,0.0,NONE,
addr_513,,46.81493900017578,-100.815424999933,False,UNRESOLVED,0.0,NONE,
addr_514,,46.81592700009597,-100.8054359998749,False,UNRESOLVED,0.0,NONE,
addr_515,,46.81842100001823,-100.8101059996772,False,UNRESOLVED,0.0,NONE,
addr_516,,46.81726199981723,-100.8070669999694,False,UNRESOLVED,0.0,NONE,
addr_517,,46.81398400006439,-100.8097990004289,False,UNRESOLVED,0.0,NONE,
addr_518,,46.8140620001295,-100.8021889997545,False,UNRESOLVED,0.0,NONE,
addr_519,,46.81615300030431,-100.807085000411,False,UNRESOLVED,0.0,NONE,
addr_520,,46.81418400030395,-100.8114139997315,False,UNRESOLVED,0.0,NONE,
addr_521,,46.81479400009857,-100.8127050000673,False,UNRESOLVED,0.0,NONE,
addr_522,,46.8142129999419,-100.8062219996973,False,UNRESOLVED,0.0,NONE,
addr_523,,46.81317200021849,-100.8111340002473,False,UNRESOLVED,0.0,NONE,
addr_524,,46.81738299992621,-100.8070860002359,False,UNRESOLVED,0.0,NONE,
addr_525,,46.81397900006427,-100.8145889998818,False,UNRESOLVED,0.0,NONE,
addr_526,,46.81862400021769,-100.8064350001327,False,UNRESOLVED,0.0,NONE,
addr_527,,46.81882899996236,-100.8088140004148,False,UNRESOLVED,0.0,NONE,
addr_528,,46.81245100024969,-100.8045160001581,False,UNRESOLVED,0.0,NONE,
addr_529,,46.81253200028303,-100.8118530001226,False,UNRESOLVED,0.0,NONE,
addr_530,,46.81849899979491,-100.8082949996577,False,UNRESOLVED,0.0,NONE,
addr_531,,46.81847500020667,-100.8080489996104,False,UNRESOLVED,0.0,NONE,
addr_532,,46.81751900000819,-100.8133179996374,False,UNRESOLVED,0.0,NONE,
addr_533,,46.81288500016532,-100.8061799998645,False,UNRESOLVED,0.0,NONE,
addr_534,,46.81415000005134,-100.810924000185,False,UNRESOLVED,0.0,NONE,
addr_535,,46.81533699974344,-100.8077659997532,False,UNRESOLVED,0.0,NONE,
addr_536,,46.81496800002131,-100.8048480004191,False,UNRESOLVED,0.0,NONE,
addr_537,,46.81699999990813,-100.8130940002298,False,UNRESOLVED,0.0,NONE,
addr_538,,46.81317799993978,-100.8128359995886,False,UNRESOLVED,0.0,NONE,
addr_539,,46.81352399994909,-100.8096379998721,False,UNRESOLVED,0.0,NONE,
addr_540,,46.8142179999203,-100.8154299999559,False,UNRESOLVED,0.0,NONE,
addr_541,,46.8157079998203,-100.8121240002843,False,UNRESOLVED,0.0,NONE,
addr_542,,46.81825500030605,-100.8067630001957,False,UNRESOLVED,0.0,NONE,
addr_543,,46.81356800006078,-100.8118039997188,False,UNRESOLVED,0.0,NONE,
addr_544,,46.81714899970328,-100.8137770001201,False,UNRESOLVED,0.0,NONE,
addr_545,,46.81921400015931,-100.8061649997959,False,UNRESOLVED,0.0,NONE,
addr_546,,46.81481000010083,-100.8128880003654,False,UNRESOLVED,0.0,NONE,
addr_547,,46.81487599990621,-100.8067420002793,False,UNRESOLVED,0.0,NONE,
addr_548,,46.81930299978858,-100.8080410001128,False,UNRESOLVED,0.0,NONE,
addr_549,,46.8179289997649,-100.8094010000456,False,UNRESOLVED,0.0,NONE,
addr_550,,46.81418300006181,-100.812972000031,False,UNRESOLVED,0.0,NONE,
addr_551,,46.81922300026662,-100.8136780003859,False,UNRESOLVED,0.0,NONE,
addr_552,,46.81930500008244,-100.8120380000705,False,UNRESOLVED,0.0,NONE,
addr_553,,46.8131709999575,-100.8117400001447,False,UNRESOLVED,0.0,NONE,
addr_554,,46.81710699982345,-100.8047449995887,False,UNRESOLVED,0.0,NONE,
addr_555,,46.81559599973045,-100.8140220003425,False,UNRESOLVED,0.0,NONE,
addr_556,,46.81649500004823,-100.8047399995658,False,UNRESOLVED,0.0,NONE,
addr_557,,46.81805000021715,-100.8114599997622,False,UNRESOLVED,0.0,NONE,
addr_558,,46.81792000005569,-100.8084100001837,False,UNRESOLVED,0.0,NONE,
addr_559,,46.81935500002871,-100.8128780003197,False,UNRESOLVED,0.0,NONE,
addr_560,,46.81308700009892,-100.8048700001604,False,UNRESOLVED,0.0,NONE,
addr_561,,46.81128799991429,-100.8090289996016,False,UNRESOLVED,0.0,NONE,
addr_562,,46.81827300022554,-100.8136449998756,False,UNRESOLVED,0.0,NONE,
addr_563,,46.81505399985298,-100.8118730002141,False,UNRESOLVED,0.0,NONE,
addr_564,,46.81469900021758,-100.813921999885,False,UNRESOLVED,0.0,NONE,
addr_565,,46.81564199980656,-100.8068510000593,False,UNRESOLVED,0.0,NONE,
addr_566,,46.81306299993954,-100.8057279999529,False,UNRESOLVED,0.0,NONE,
addr_567,,46.81512499986772,-100.8041570001329,False,UNRESOLVED,0.0,NONE,
addr_568,,46.81553099979637,-100.8058629996721,False,UNRESOLVED,0.0,NONE,
addr_569,,46.81403299979538,-100.813777999945,False,UNRESOLVED,0.0,NONE,
addr_570,,46.81559800016227,-100.8035029996566,False,UNRESOLVED,0.0,NONE,
addr_571,,46.81490199971413,-100.8056960001659,False,UNRESOLVED,0.0,NONE,
addr_572,,46.81617099969792,-100.8107319996661,False,UNRESOLVED,0.0,NONE,
addr_573,,46.81904300029236,-100.8101020003776,False,UNRESOLVED,0.0,NONE,
addr_574,,46.81228499993677,-100.8094300003579,False,UNRESOLVED,0.0,NONE,
addr_575,,46.81302299985513,-100.8060369997494,False,UNRESOLVED,0.0,NONE,
addr_576,,46.81137699975125,-100.8092310001663,False,UNRESOLVED,0.0,NONE,
addr_577,,46.81501799969714,-100.8065680002021,False,UNRESOLVED,0.0,NONE,
addr_578,,46.81467700001415,-100.8068929998921,False,UNRESOLVED,0.0,NONE,
addr_579,,46.81832900027808,-100.8109669998427,False,UNRESOLVED,0.0,NONE,
addr_580,,46.81436599980791,-100.8103989995802,False,UNRESOLVED,0.0,NONE,
addr_581,,46.81276699996264,-100.8102320000739,False,UNRESOLVED,0.0,NONE,
addr_582,,46.81563299971462,-100.8066619999134,False,UNRESOLVED,0.0,NONE,
addr_583,,46.817109000199,-100.8165079998564,False,UNRESOLVED,0.0,NONE,
addr_584,,46.81418999991234,-100.8132299997739,False,UNRESOLVED,0.0,NONE,
addr_585,,46.8147629996964,-100.8088649995701,False,UNRESOLVED,0.0,NONE,
addr_586,,46.81636700021905,-100.8139689997407,False,UNRESOLVED,0.0,NONE,
addr_587,,46.81734499973332,-100.8137770001201,False,UNRESOLVED,0.0,NONE,
addr_588,,46.81374799991937,-100.8143799996444,False,UNRESOLVED,0.0,NONE,
addr_589,,46.81538400026098,-100.8154219995599,False,UNRESOLVED,0.0,NONE,
addr_590,,46.81554599997732,-100.8114210003025,False,UNRESOLVED,0.0,NONE,
addr_591,,46.81551000015082,-100.8074579997816,False,UNRESOLVED,0.0,NONE,
addr_592,,46.81573099981539,-100.8114070000588,False,UNRESOLVED,0.0,NONE,
addr_593,,46.81478799994282,-100.8039639997891,False,UNRESOLVED,0.0,NONE,
addr_594,,46.81788200024229,-100.8101099998752,False,UNRESOLVED,0.0,NONE,
addr_595,,46.82033500016188,-100.8129619999853,False,UNRESOLVED,0.0,NONE,
addr_596,,46.81358800021146,-100.8091969998311,False,UNRESOLVED,0.0,NONE,
addr_597,,46.81504700011488,-100.8032070002789,False,UNRESOLVED,0.0,NONE,
addr_598,,46.81232699989396,-100.8108079998341,False,UNRESOLVED,0.0,NONE,
addr_599,,46.81691700007428,-100.8068739996255,False,UNRESOLVED,0.0,NONE,
addr_600,,46.81858299980615,-100.8101049998523,False,UNRESOLVED,0.0,NONE,
addr_601,,46.81601000022841,-100.8099399999959,False,UNRESOLVED,0.0,NONE,
addr_602,,46.81723100022306,-100.8084489996435,False,UNRESOLVED,0.0,NONE,
addr_603,,46.81771900001015,-100.8122570003537,False,UNRESOLVED,0.0,NONE,
addr_604,,46.81873700030556,-100.8153949997957,False,UNRESOLVED,0.0,NONE,
addr_605,,46.81620199990318,-100.8048330003505,False,UNRESOLVED,0.0,NONE,
addr_606,,46.81740899975152,-100.8066719999591,False,UNRESOLVED,0.0,NONE,
addr_607,,46.8191280002187,-100.8126389999451,False,UNRESOLVED,0.0,NONE,
addr_608,,46.81235399998093,-100.8114499997165,False,UNRESOLVED,0.0,NONE,
addr_609,,46.81853500007923,-100.8110310003152,False,UNRESOLVED,0.0,NONE,
addr_610,,46.81333500009372,-100.8104809995959,False,UNRESOLVED,0.0,NONE,
addr_611,,46.81557500011029,-100.8063780002313,False,UNRESOLVED,0.0,NONE,
addr_612,,46.81450899995215,-100.8042199998821,False,UNRESOLVED,0.0,NONE,
addr_613,,46.81802299991628,-100.8067210003629,False,UNRESOLVED,0.0,NONE,
addr_614,,46.81901800017997,-100.8088129996915,False,UNRESOLVED,0.0,NONE,
addr_615,,46.8157240001654,-100.8124799999364,False,UNRESOLVED,0.0,NONE,
addr_616,,46.81594800019344,-100.8118959997803,False,UNRESOLVED,0.0,NONE,
addr_617,,46.82064500014825,-100.820329000087,False,UNRESOLVED,0.0,NONE,
addr_618,,46.81277099980704,-100.8114039996857,False,UNRESOLVED,0.0,NONE,
addr_619,,46.81360799973989,-100.8142030000924,False,UNRESOLVED,0.0,NONE,
addr_620,,46.81841100022783,-100.8117180004034,False,UNRESOLVED,0.0,NONE,
addr_621,,46.8177820000227,-100.8068519998842,False,UNRESOLVED,0.0,NONE,
addr_622,,46.8155229999031,-100.8048409998481,False,UNRESOLVED,0.0,NONE,
addr_623,,46.81806499969537,-100.8059990001146,False,UNRESOLVED,0.0,NONE,
addr_624,,46.81208800024127,-100.810844999644,False,UNRESOLVED,0.0,NONE,
